,epochs,beta,lr,total_loss,RCE_mol_loss,RCE_prop_loss,KLD_loss,total_loss_te,RCE_mol_loss_te,RCE_prop_loss_te,KLD_loss_te
0,1,0.02,3.088161777508183e-07,150.83895874023438,125.84332275390625,0.0,1249.7817840576172,,,,
1,1,0.02,6.176323555016366e-07,157.96644083658853,131.94351196289062,0.0,1301.1464029947917,,,,
2,1,0.02,9.264485332524549e-07,156.73627319335938,130.85762939453124,0.0,1293.9322102864583,,,,
3,1,0.02,1.2352647110032732e-06,138.1614240373884,115.26539829799107,0.0,1144.8011997767858,,,,
4,1,0.02,1.5440808887540917e-06,141.24059318773675,118.02183948863636,0.0,1160.937559185606,,,,
5,1,0.02,1.8528970665049098e-06,139.20386639763328,116.04014677159927,0.0,1158.18603515625,,,,
6,1,0.02,2.1617132442557283e-06,146.12962341308594,122.39194297790527,0.0,1186.8840789794922,,,,
7,1,0.02,2.4705294220065464e-06,152.7328084309896,127.71676228841146,0.0,1250.8023763020833,,,,
8,1,0.02,2.779345599757365e-06,134.13638741629464,112.09180908203125,0.0,1102.22890625,,,,
9,1,0.02,3.0881617775081834e-06,151.06026532573085,126.45818501134073,0.0,1230.1039566532259,,,,
10,1,0.02,3.3969779552590015e-06,153.28142293294272,128.5294453938802,0.0,1237.5988606770834,,,,
11,1,0.02,3.7057941330098196e-06,145.686699144768,122.19458377722538,0.0,1174.605868252841,,,,
12,1,0.02,4.014610310760638e-06,142.54080390930176,119.79239463806152,0.0,1137.4205474853516,,,,
13,1,0.02,4.323426488511457e-06,130.16360735212052,109.14878278459821,0.0,1050.7411551339285,,,,
14,1,0.02,4.632242666262275e-06,153.82000935872395,129.49408162434895,0.0,1216.2963704427084,,,,
15,1,0.02,4.941058844013093e-06,149.4715103641633,125.76283116494456,0.0,1185.433830015121,,,,
16,1,0.02,5.249875021763911e-06,135.54241573449337,114.0032274650805,0.0,1076.9594874526515,,,,
17,1,0.02,5.55869119951473e-06,132.094825295841,111.40320362764247,0.0,1034.5811408547795,,,,
18,1,0.02,5.867507377265548e-06,126.26569451226129,106.42613050672743,0.0,991.978285047743,,,,
19,1,0.02,6.176323555016367e-06,145.16312255859376,122.870556640625,0.0,1114.6283365885417,,,,
20,1,0.02,6.4851397327671845e-06,140.66312531502015,119.05003898374495,0.0,1080.6544543850807,,,,
21,1,0.02,6.793955910518003e-06,146.83830973307292,124.33136800130208,0.0,1125.347119140625,,,,
22,1,0.02,7.1027720882688215e-06,128.36084681919644,108.90668422154017,0.0,972.7080636160714,,,,
23,1,0.02,7.411588266019639e-06,131.29645145300663,111.57971561316288,0.0,985.836943655303,,,,
24,1,0.02,7.720404443770459e-06,139.81163287984913,119.06011331492456,0.0,1037.5759866648707,,,,
25,1,0.02,8.029220621521276e-06,146.93064597800927,125.02258752893519,0.0,1095.4030671296296,,,,
26,1,0.02,8.338036799272096e-06,130.11201667785645,110.93061828613281,0.0,959.0699005126953,,,,
27,1,0.02,8.646852977022913e-06,132.86489486694336,113.4492416381836,0.0,970.7825775146484,,,,
28,1,0.02,8.955669154773731e-06,145.51260811941964,124.47871398925781,0.0,1051.6947719029017,,,,
29,1,0.02,9.26448533252455e-06,131.8958740234375,112.88182779947917,0.0,950.7022786458333,,,,
30,1,0.02,9.573301510275368e-06,131.82278737714213,113.04291362147177,0.0,938.9937783518145,,,,
31,1,0.02,9.882117688026186e-06,119.66496007582721,102.56950288660386,0.0,854.7728917738971,,,,
32,1,0.02,1.0190933865777005e-05,136.76800319126673,117.69938223702567,0.0,953.4309430803571,,,,
33,1,0.02,1.0499750043527823e-05,107.99662611219618,92.82492234971788,0.0,758.585205078125,,,,
34,1,0.02,1.0808566221278642e-05,119.3731517791748,102.95032691955566,0.0,821.1412811279297,,,,
35,1,0.02,1.111738239902946e-05,113.49573493726325,97.91688121448864,0.0,778.9427379261364,,,,
36,1,0.02,1.1426198576780279e-05,135.83582899305554,117.53264250578704,0.0,915.1592881944445,,,,
37,1,0.02,1.1735014754531097e-05,117.01588763612689,101.37531627308239,0.0,782.0286162405303,,,,
38,1,0.02,1.2043830932281914e-05,106.50053536551339,92.16910749162946,0.0,716.5713727678572,,,,
39,1,0.02,1.2352647110032734e-05,119.82986246744791,104.13335571289062,0.0,784.825439453125,,,,
40,1,0.02,1.2661463287783551e-05,117.98521728515625,102.68889567057292,0.0,764.8160970052083,,,,
41,1,0.02,1.2970279465534369e-05,108.39518468520221,94.39356007295497,0.0,700.0811982996323,,,,
42,1,0.02,1.3279095643285188e-05,115.01270345052083,100.50414021809895,0.0,725.428271484375,,,,
43,1,0.02,1.3587911821036006e-05,107.80216026306152,94.14995956420898,0.0,682.6100006103516,,,,
44,1,0.02,1.3896727998786824e-05,111.67584649447737,97.64664222454202,0.0,701.4601629849138,,,,
45,1,0.02,1.4205544176537643e-05,102.4167992376512,89.60711473034274,0.0,640.4843119959677,,,,
46,1,0.02,1.451436035428846e-05,95.59252211626838,83.7813523236443,0.0,590.5584142348346,,,,
47,1,0.02,1.4823176532039278e-05,87.47044083878801,76.66837455130913,0.0,540.1033836570946,,,,
48,1,0.02,1.5131992709790098e-05,99.36984351373488,87.51314618510585,0.0,592.8348506804435,,,,
49,1,0.02,1.5440808887540917e-05,99.54486674647177,87.58519523374495,0.0,597.9836032006049,,,,
50,1,0.02,1.5749625065291736e-05,96.89150619506836,85.59950637817383,0.0,564.5999908447266,,,,
